"contest_num","task","nickname","contest_starts","first_solution_time"
1,A - A+B (Trial Problem),void_signal,"2020-09-12 17:00:00","2020-09-12 18:57:00"
1,A - A+B (Trial Problem),vovchik_zh,"2020-09-12 17:00:00","2020-09-15 18:32:00"
1,A - A+B (Trial Problem),vzava,"2020-09-12 17:00:00","2020-09-13 20:20:00"
1,A - A+B (Trial Problem),wrath90,"2020-09-12 17:00:00","2020-09-12 20:41:00"
1,A - A+B (Trial Problem),wunder9l,"2020-09-12 17:00:00","2020-09-16 21:22:00"
1,A - A+B (Trial Problem),x-exciter,"2020-09-12 17:00:00","2020-09-14 09:01:00"
1,A - A+B (Trial Problem),xluttiy,"2020-09-12 17:00:00","2020-09-13 08:48:00"
1,A - A+B (Trial Problem),ya_demidova,"2020-09-12 17:00:00","2020-09-14 00:06:00"
1,A - A+B (Trial Problem),yahor_gerasimovich,"2020-09-12 17:00:00","2020-09-14 21:16:00"
1,A - A+B (Trial Problem),yakorovka,"2020-09-12 17:00:00","2020-09-12 22:48:00"
1,A - A+B (Trial Problem),yashinrostislav,"2020-09-12 17:00:00","2020-09-13 14:41:00"
1,A - A+B (Trial Problem),yunusovev,"2020-09-12 17:00:00","2020-09-16 20:42:00"
1,A - A+B (Trial Problem),zitimalex,"2020-09-12 17:00:00","2020-09-12 19:15:00"
1,A - A+B (Trial Problem),zmazak0,"2020-09-12 17:00:00","2020-09-13 23:28:00"
1,B - Simple sort,"0991798574n","2020-09-12 17:00:00","2020-09-15 22:07:00"
1,B - Simple sort,"148512","2020-09-12 17:00:00","2020-09-15 09:16:00"
1,B - Simple sort,"8michelle_weiss","2020-09-12 17:00:00","2020-09-16 19:05:00"
1,B - Simple sort,Alexander429,"2020-09-12 17:00:00","2020-09-17 14:57:00"
1,B - Simple sort,Alexander_Koshelev,"2020-09-12 17:00:00","2020-09-14 22:18:00"
1,B - Simple sort,AlinaZemlev,"2020-09-12 17:00:00","2020-09-13 16:16:00"
1,B - Simple sort,Andrei_Belenko,"2020-09-12 17:00:00","2020-09-18 04:47:00"
1,B - Simple sort,Anise,"2020-09-12 17:00:00","2020-09-13 18:57:00"
1,B - Simple sort,AntonRampage,"2020-09-12 17:00:00","2020-09-13 12:17:00"
1,B - Simple sort,Arhimisha,"2020-09-12 17:00:00","2020-09-16 21:22:00"
1,B - Simple sort,Artem1989,"2020-09-12 17:00:00","2020-09-12 19:39:00"
1,B - Simple sort,ArtemTsukanov,"2020-09-12 17:00:00","2020-09-13 16:27:00"
1,B - Simple sort,Artem_Dronov,"2020-09-12 17:00:00","2020-09-12 18:33:00"
1,B - Simple sort,Asd_zxc,"2020-09-12 17:00:00","2020-09-12 22:20:00"
1,B - Simple sort,Aver_Power,"2020-09-12 17:00:00","2020-09-14 17:29:00"
1,B - Simple sort,Azamat_sab,"2020-09-12 17:00:00","2020-09-13 06:37:00"
1,B - Simple sort,BasharovIlya,"2020-09-12 17:00:00","2020-09-16 22:37:00"
1,B - Simple sort,BigBossPikachu,"2020-09-12 17:00:00","2020-09-15 19:42:00"
1,B - Simple sort,Bugi_bugi,"2020-09-12 17:00:00","2020-09-14 23:45:00"
1,B - Simple sort,CoolHawk,"2020-09-12 17:00:00","2020-09-15 15:58:00"
1,B - Simple sort,Cosinus0,"2020-09-12 17:00:00","2020-09-14 09:14:00"
1,B - Simple sort,DeutschGraf,"2020-09-12 17:00:00","2020-09-12 18:58:00"
1,B - Simple sort,Dexter0,"2020-09-12 17:00:00","2020-09-13 12:38:00"
1,B - Simple sort,DiSO,"2020-09-12 17:00:00","2020-09-15 13:13:00"
1,B - Simple sort,DmitryDS,"2020-09-12 17:00:00","2020-09-12 22:43:00"
1,B - Simple sort,EgorSavkin,"2020-09-12 17:00:00","2020-09-12 19:40:00"
1,B - Simple sort,Egorokm19,"2020-09-12 17:00:00","2020-09-14 10:09:00"
1,B - Simple sort,EienKotowaru,"2020-09-12 17:00:00","2020-09-13 23:21:00"
1,B - Simple sort,FarSir,"2020-09-12 17:00:00","2020-09-12 22:10:00"
1,B - Simple sort,Fianketto,"2020-09-12 17:00:00","2020-09-12 23:12:00"
1,B - Simple sort,Gra37,"2020-09-12 17:00:00","2020-09-14 01:46:00"
1,B - Simple sort,GreySS,"2020-09-12 17:00:00","2020-09-13 12:52:00"
1,B - Simple sort,Huk_er,"2020-09-12 17:00:00","2020-09-12 23:06:00"
1,B - Simple sort,IMDxD,"2020-09-12 17:00:00","2020-09-13 18:06:00"
1,B - Simple sort,IVyazmin,"2020-09-12 17:00:00","2020-09-13 17:07:00"
1,B - Simple sort,Ignatych,"2020-09-12 17:00:00","2020-09-17 00:37:00"
1,B - Simple sort,IlyaPCP,"2020-09-12 17:00:00","2020-09-13 11:24:00"
1,B - Simple sort,IlyasLatypov,"2020-09-12 17:00:00","2020-09-12 21:03:00"
1,B - Simple sort,Jeditem,"2020-09-12 17:00:00","2020-09-14 01:33:00"
1,B - Simple sort,JessSmith,"2020-09-12 17:00:00","2020-09-12 22:21:00"
1,B - Simple sort,JunkieStyle,"2020-09-12 17:00:00","2020-09-17 21:52:00"
1,B - Simple sort,JustML,"2020-09-12 17:00:00","2020-09-12 19:43:00"
1,B - Simple sort,Karvenko,"2020-09-12 17:00:00","2020-09-12 23:21:00"
1,B - Simple sort,KernelA,"2020-09-12 17:00:00","2020-09-12 19:25:00"
1,B - Simple sort,KilAgen,"2020-09-12 17:00:00","2020-09-12 18:42:00"
1,B - Simple sort,Kizz,"2020-09-12 17:00:00","2020-09-12 19:34:00"
1,B - Simple sort,KotikKo,"2020-09-12 17:00:00","2020-09-12 20:40:00"
1,B - Simple sort,KuznetsovLeonid,"2020-09-12 17:00:00","2020-09-14 18:22:00"
1,B - Simple sort,Lubov_Kudrenok,"2020-09-12 17:00:00","2020-09-15 00:17:00"
1,B - Simple sort,LunatiP,"2020-09-12 17:00:00","2020-09-18 11:21:00"
1,B - Simple sort,MakhmutovaLiliya,"2020-09-12 17:00:00","2020-09-12 19:48:00"
1,B - Simple sort,Malahai,"2020-09-12 17:00:00","2020-09-12 17:20:00"
1,B - Simple sort,MargaritaNik,"2020-09-12 17:00:00","2020-09-13 03:33:00"
1,B - Simple sort,Mary222,"2020-09-12 17:00:00","2020-09-12 22:36:00"
1,B - Simple sort,Mornie,"2020-09-12 17:00:00","2020-09-12 23:59:00"
1,B - Simple sort,Mykolesiko,"2020-09-12 17:00:00","2020-09-13 00:31:00"
1,B - Simple sort,Nubithenoob,"2020-09-12 17:00:00","2020-09-13 16:43:00"
1,B - Simple sort,Oleg__Trusov,"2020-09-12 17:00:00","2020-09-12 20:22:00"
1,B - Simple sort,PavelMeld,"2020-09-12 17:00:00","2020-09-14 19:11:00"
1,B - Simple sort,Pavel_shalnov,"2020-09-12 17:00:00","2020-09-13 22:23:00"
1,B - Simple sort,PetrYurchenko,"2020-09-12 17:00:00","2020-09-12 22:43:00"
1,B - Simple sort,PustotaPetr,"2020-09-12 17:00:00","2020-09-14 11:27:00"
1,B - Simple sort,Pyo,"2020-09-12 17:00:00","2020-09-13 15:49:00"
1,B - Simple sort,Rammi,"2020-09-12 17:00:00","2020-09-13 13:45:00"
1,B - Simple sort,Ripper_1011,"2020-09-12 17:00:00","2020-09-12 17:26:00"
1,B - Simple sort,RoZa,"2020-09-12 17:00:00","2020-09-12 19:17:00"
1,B - Simple sort,Robur,"2020-09-12 17:00:00","2020-09-14 17:07:00"
1,B - Simple sort,S.Suhantsev,"2020-09-12 17:00:00","2020-09-13 14:01:00"
1,B - Simple sort,Safin,"2020-09-12 17:00:00","2020-09-14 15:31:00"
1,B - Simple sort,SergeyNefedov,"2020-09-12 17:00:00","2020-09-12 22:00:00"
1,B - Simple sort,Sevarius,"2020-09-12 17:00:00","2020-09-13 23:32:00"
1,B - Simple sort,ShevchukAlex,"2020-09-12 17:00:00","2020-09-14 18:02:00"
1,B - Simple sort,Sokoloid,"2020-09-12 17:00:00","2020-09-13 22:05:00"
1,B - Simple sort,Toks,"2020-09-12 17:00:00","2020-09-13 00:20:00"
1,B - Simple sort,Unmagian,"2020-09-12 17:00:00","2020-09-16 12:45:00"
1,B - Simple sort,UsatiyNyan,"2020-09-12 17:00:00","2020-09-14 22:38:00"
1,B - Simple sort,Vanster,"2020-09-12 17:00:00","2020-09-14 20:38:00"
1,B - Simple sort,Vetik,"2020-09-12 17:00:00","2020-09-13 17:44:00"
1,B - Simple sort,VirHos,"2020-09-12 17:00:00","2020-09-15 21:50:00"
1,B - Simple sort,Wag0nWheels,"2020-09-12 17:00:00","2020-09-13 19:07:00"
1,B - Simple sort,Yanina_K,"2020-09-12 17:00:00","2020-09-12 21:50:00"
1,B - Simple sort,Ziby1010,"2020-09-12 17:00:00","2020-09-15 04:32:00"
1,B - Simple sort,Zmeyoff,"2020-09-12 17:00:00","2020-09-14 16:15:00"
1,B - Simple sort,__Andrewy__,"2020-09-12 17:00:00","2020-09-13 11:57:00"
1,B - Simple sort,_ctacukoc_,"2020-09-12 17:00:00","2020-09-12 21:56:00"
1,B - Simple sort,a.m.tsitulskiy,"2020-09-12 17:00:00","2020-09-16 22:46:00"
1,B - Simple sort,a.starikov,"2020-09-12 17:00:00","2020-09-12 19:48:00"
1,B - Simple sort,abramova.katia,"2020-09-12 17:00:00","2020-09-12 20:19:00"
1,B - Simple sort,achurkin,"2020-09-12 17:00:00","2020-09-13 19:08:00"
1,B - Simple sort,adement,"2020-09-12 17:00:00","2020-09-15 16:45:00"
1,B - Simple sort,adil17ds,"2020-09-12 17:00:00","2020-09-13 22:24:00"
1,B - Simple sort,ainureg,"2020-09-12 17:00:00","2020-09-14 12:27:00"
1,B - Simple sort,albert_goryaeff,"2020-09-12 17:00:00","2020-09-12 20:01:00"
1,B - Simple sort,alekandr.tarelkin,"2020-09-12 17:00:00","2020-09-14 14:26:00"
1,B - Simple sort,alekxd,"2020-09-12 17:00:00","2020-09-14 15:50:00"
1,B - Simple sort,alexandrpankratov9,"2020-09-12 17:00:00","2020-09-12 17:27:00"
1,B - Simple sort,alexey_opolchenov,"2020-09-12 17:00:00","2020-09-14 20:03:00"
1,B - Simple sort,alexeydukhovich,"2020-09-12 17:00:00","2020-09-18 15:13:00"
1,B - Simple sort,alexiv95.95,"2020-09-12 17:00:00","2020-09-13 12:44:00"
1,B - Simple sort,aliaksandr.shcharbitski,"2020-09-12 17:00:00","2020-09-12 22:05:00"
1,B - Simple sort,alibek_lfc,"2020-09-12 17:00:00","2020-09-15 21:19:00"
1,B - Simple sort,alimantu,"2020-09-12 17:00:00","2020-09-17 01:03:00"
1,B - Simple sort,alishabr,"2020-09-12 17:00:00","2020-09-13 11:42:00"
1,B - Simple sort,ananasnya,"2020-09-12 17:00:00","2020-09-13 17:22:00"
1,B - Simple sort,andreiAP,"2020-09-12 17:00:00","2020-09-16 11:53:00"
1,B - Simple sort,andrey91,"2020-09-12 17:00:00","2020-09-12 22:16:00"
1,B - Simple sort,androidegsensation,"2020-09-12 17:00:00","2020-09-18 18:45:00"
1,B - Simple sort,aniko,"2020-09-12 17:00:00","2020-09-13 01:29:00"
1,B - Simple sort,ann_gerasimchik,"2020-09-12 17:00:00","2020-09-13 14:56:00"
1,B - Simple sort,anyamb,"2020-09-12 17:00:00","2020-09-13 04:07:00"
1,B - Simple sort,aorew,"2020-09-12 17:00:00","2020-09-15 20:08:00"
1,B - Simple sort,artfowl,"2020-09-12 17:00:00","2020-09-13 14:03:00"
1,B - Simple sort,artysav97,"2020-09-12 17:00:00","2020-09-13 16:29:00"
1,B - Simple sort,asv715,"2020-09-12 17:00:00","2020-09-13 11:55:00"
1,B - Simple sort,asviel,"2020-09-12 17:00:00","2020-09-13 21:38:00"
1,B - Simple sort,asyash26,"2020-09-12 17:00:00","2020-09-13 20:05:00"
1,B - Simple sort,azapletin,"2020-09-12 17:00:00","2020-09-14 23:59:00"
1,B - Simple sort,babina.daria,"2020-09-12 17:00:00","2020-09-12 23:32:00"
1,B - Simple sort,badlo_v,"2020-09-12 17:00:00","2020-09-15 12:18:00"
1,B - Simple sort,berlios,"2020-09-12 17:00:00","2020-09-16 08:24:00"
1,B - Simple sort,biquaternion,"2020-09-12 17:00:00","2020-09-13 11:53:00"
1,B - Simple sort,birlikov,"2020-09-12 17:00:00","2020-09-14 09:57:00"
1,B - Simple sort,brutalfacepalm,"2020-09-12 17:00:00","2020-09-13 11:34:00"
1,B - Simple sort,cherninkiy,"2020-09-12 17:00:00","2020-09-13 21:24:00"
1,B - Simple sort,cmepthbiu,"2020-09-12 17:00:00","2020-09-13 17:21:00"
1,B - Simple sort,cvetvitaly,"2020-09-12 17:00:00","2020-09-14 12:42:00"
1,B - Simple sort,cyrus_msk,"2020-09-12 17:00:00","2020-09-13 23:04:00"
1,B - Simple sort,d.a.gornostaev,"2020-09-12 17:00:00","2020-09-16 22:36:00"
1,B - Simple sort,d.pronin,"2020-09-12 17:00:00","2020-09-16 01:29:00"
1,B - Simple sort,danya_hm,"2020-09-12 17:00:00","2020-09-13 18:14:00"
1,B - Simple sort,dertty,"2020-09-12 17:00:00","2020-09-16 15:19:00"
1,B - Simple sort,dimared,"2020-09-12 17:00:00","2020-09-16 21:01:00"
1,B - Simple sort,dirvuk,"2020-09-12 17:00:00","2020-09-13 17:40:00"
1,B - Simple sort,dkulemin,"2020-09-12 17:00:00","2020-09-13 22:20:00"
1,B - Simple sort,dmitri.silantiev,"2020-09-12 17:00:00","2020-09-13 16:24:00"
1,B - Simple sort,dmitry.okhotnikov,"2020-09-12 17:00:00","2020-09-14 09:11:00"
1,B - Simple sort,dominator124,"2020-09-12 17:00:00","2020-09-12 19:26:00"
1,B - Simple sort,dyakin.nikolay,"2020-09-12 17:00:00","2020-09-13 18:49:00"
1,B - Simple sort,easyguy_made,"2020-09-12 17:00:00","2020-09-13 10:26:00"
1,B - Simple sort,empty_kettle,"2020-09-12 17:00:00","2020-09-16 02:19:00"
1,B - Simple sort,erik_mv,"2020-09-12 17:00:00","2020-09-12 23:38:00"
1,B - Simple sort,ermekaitygulov,"2020-09-12 17:00:00","2020-09-14 12:00:00"
1,B - Simple sort,evgenyto,"2020-09-12 17:00:00","2020-09-14 17:54:00"
1,B - Simple sort,evgerher1,"2020-09-12 17:00:00","2020-09-12 22:26:00"
1,B - Simple sort,exotol,"2020-09-12 17:00:00","2020-09-12 20:57:00"
1,B - Simple sort,fahenrgeit,"2020-09-12 17:00:00","2020-09-13 08:10:00"
1,B - Simple sort,fiztehno,"2020-09-12 17:00:00","2020-09-13 10:26:00"
1,B - Simple sort,fizyamat,"2020-09-12 17:00:00","2020-09-12 22:23:00"
1,B - Simple sort,fizz.buzz,"2020-09-12 17:00:00","2020-09-13 09:57:00"
1,B - Simple sort,folkl,"2020-09-12 17:00:00","2020-09-13 21:19:00"
1,B - Simple sort,fomin.fyodor,"2020-09-12 17:00:00","2020-09-14 18:41:00"
1,B - Simple sort,frantotti,"2020-09-12 17:00:00","2020-09-13 02:00:00"
1,B - Simple sort,garistvlad,"2020-09-12 17:00:00","2020-09-14 03:09:00"
1,B - Simple sort,gimme_danger,"2020-09-12 17:00:00","2020-09-12 18:04:00"
1,B - Simple sort,gosix22,"2020-09-12 17:00:00","2020-09-13 11:41:00"
1,B - Simple sort,griddic,"2020-09-12 17:00:00","2020-09-16 04:28:00"
1,B - Simple sort,gruzenko.e,"2020-09-12 17:00:00","2020-09-12 18:06:00"
1,B - Simple sort,hanna_by,"2020-09-12 17:00:00","2020-09-13 21:29:00"
1,B - Simple sort,happycookie,"2020-09-12 17:00:00","2020-09-16 15:54:00"
1,B - Simple sort,happyhooter,"2020-09-12 17:00:00","2020-09-13 11:51:00"
1,B - Simple sort,heaphop,"2020-09-12 17:00:00","2020-09-13 21:00:00"
1,B - Simple sort,iavdonin,"2020-09-12 17:00:00","2020-09-14 15:26:00"
1,B - Simple sort,ildarcho,"2020-09-12 17:00:00","2020-09-14 21:48:00"
1,B - Simple sort,ilya_milyutin,"2020-09-12 17:00:00","2020-09-17 00:33:00"
1,B - Simple sort,impersonalis,"2020-09-12 17:00:00","2020-09-15 00:50:00"
1,B - Simple sort,indigo7,"2020-09-12 17:00:00","2020-09-18 14:21:00"
1,B - Simple sort,ioiein,"2020-09-12 17:00:00","2020-09-13 15:30:00"
1,B - Simple sort,irina_shch,"2020-09-12 17:00:00","2020-09-13 12:56:00"
1,B - Simple sort,irinka_ta,"2020-09-12 17:00:00","2020-09-14 21:39:00"
1,B - Simple sort,ivangood67,"2020-09-12 17:00:00","2020-09-13 12:11:00"
1,B - Simple sort,ivkonst,"2020-09-12 17:00:00","2020-09-17 16:15:00"
1,B - Simple sort,kadetfrolov,"2020-09-12 17:00:00","2020-09-12 23:18:00"
1,B - Simple sort,kaip,"2020-09-12 17:00:00","2020-09-14 04:09:00"
1,B - Simple sort,kat6123,"2020-09-12 17:00:00","2020-09-13 20:01:00"
1,B - Simple sort,kay_si,"2020-09-12 17:00:00","2020-09-16 01:59:00"
1,B - Simple sort,kbrodt,"2020-09-12 17:00:00","2020-09-12 23:00:00"
1,B - Simple sort,kepolol,"2020-09-12 17:00:00","2020-09-13 14:46:00"
1,B - Simple sort,ketzer,"2020-09-12 17:00:00","2020-09-12 21:31:00"
1,B - Simple sort,kirillmakarovmain,"2020-09-12 17:00:00","2020-09-15 18:19:00"
1,B - Simple sort,kpotoh,"2020-09-12 17:00:00","2020-09-15 16:27:00"
1,B - Simple sort,krtch,"2020-09-12 17:00:00","2020-09-16 20:16:00"
1,B - Simple sort,krveronika0191,"2020-09-12 17:00:00","2020-09-14 11:10:00"
1,B - Simple sort,ksizova,"2020-09-12 17:00:00","2020-09-16 19:27:00"
1,B - Simple sort,kudriashovs,"2020-09-12 17:00:00","2020-09-14 17:51:00"
1,B - Simple sort,kuksha,"2020-09-12 17:00:00","2020-09-13 17:26:00"
1,B - Simple sort,lKoteuka,"2020-09-12 17:00:00","2020-09-12 17:48:00"
1,B - Simple sort,lainer991,"2020-09-12 17:00:00","2020-09-15 12:09:00"
1,B - Simple sort,laol777,"2020-09-12 17:00:00","2020-09-13 01:56:00"
1,B - Simple sort,lena.antonova,"2020-09-12 17:00:00","2020-09-17 09:12:00"
1,B - Simple sort,linatka,"2020-09-12 17:00:00","2020-09-17 21:37:00"
1,B - Simple sort,liza.avsyannik,"2020-09-12 17:00:00","2020-09-12 17:37:00"
1,B - Simple sort,llevcono,"2020-09-12 17:00:00","2020-09-14 15:36:00"
1,B - Simple sort,m.shalankin,"2020-09-12 17:00:00","2020-09-12 17:27:00"
1,B - Simple sort,magleb,"2020-09-12 17:00:00","2020-09-12 19:41:00"
1,B - Simple sort,makhanko.maksim89,"2020-09-12 17:00:00","2020-09-14 12:46:00"
1,B - Simple sort,mapryl,"2020-09-12 17:00:00","2020-09-13 13:59:00"
1,B - Simple sort,markhubbatulin,"2020-09-12 17:00:00","2020-09-16 00:52:00"
1,B - Simple sort,marsenyi,"2020-09-12 17:00:00","2020-09-13 21:13:00"
1,B - Simple sort,maryia,"2020-09-12 17:00:00","2020-09-12 22:13:00"
1,B - Simple sort,mat90x,"2020-09-12 17:00:00","2020-09-16 13:15:00"
1,B - Simple sort,matiiv,"2020-09-12 17:00:00","2020-09-13 17:05:00"
1,B - Simple sort,maxima1ist,"2020-09-12 17:00:00","2020-09-12 21:55:00"
1,B - Simple sort,miffka1992,"2020-09-12 17:00:00","2020-09-14 18:57:00"
1,B - Simple sort,mikhail.gashkov,"2020-09-12 17:00:00","2020-09-13 08:49:00"
1,B - Simple sort,mirpulatov,"2020-09-12 17:00:00","2020-09-15 13:16:00"
1,B - Simple sort,mivankin,"2020-09-12 17:00:00","2020-09-12 23:08:00"
1,B - Simple sort,mlyundin,"2020-09-12 17:00:00","2020-09-12 18:51:00"
1,B - Simple sort,mmcclure,"2020-09-12 17:00:00","2020-09-13 13:21:00"
1,B - Simple sort,munin.evgenii,"2020-09-12 17:00:00","2020-09-12 19:15:00"
1,B - Simple sort,mzav,"2020-09-12 17:00:00","2020-09-12 20:38:00"
1,B - Simple sort,n_makarevi4,"2020-09-12 17:00:00","2020-09-18 23:53:00"
1,B - Simple sort,nati,"2020-09-12 17:00:00","2020-09-12 20:36:00"
1,B - Simple sort,naumovsk,"2020-09-12 17:00:00","2020-09-13 03:56:00"
1,B - Simple sort,neurophysicist,"2020-09-12 17:00:00","2020-09-15 15:39:00"
1,B - Simple sort,ngkishmaria,"2020-09-12 17:00:00","2020-09-12 22:14:00"
1,B - Simple sort,nordream,"2020-09-12 17:00:00","2020-09-13 09:10:00"
1,B - Simple sort,norron,"2020-09-12 17:00:00","2020-09-16 12:28:00"
1,B - Simple sort,novokolg,"2020-09-12 17:00:00","2020-09-12 20:35:00"
1,B - Simple sort,nurrik,"2020-09-12 17:00:00","2020-09-18 20:05:00"
1,B - Simple sort,obatek,"2020-09-12 17:00:00","2020-09-13 16:48:00"
1,B - Simple sort,obkyrush,"2020-09-12 17:00:00","2020-09-12 19:49:00"
1,B - Simple sort,okate88,"2020-09-12 17:00:00","2020-09-15 10:15:00"
1,B - Simple sort,old.flanigan,"2020-09-12 17:00:00","2020-09-15 16:30:00"
1,B - Simple sort,oleg.osipov,"2020-09-12 17:00:00","2020-09-14 01:03:00"
1,B - Simple sort,oleg_nazarov,"2020-09-12 17:00:00","2020-09-13 14:38:00"
1,B - Simple sort,olegshchegolev,"2020-09-12 17:00:00","2020-09-13 02:46:00"
1,B - Simple sort,olga.novitskaya,"2020-09-12 17:00:00","2020-09-14 13:59:00"
1,B - Simple sort,ooptyp,"2020-09-12 17:00:00","2020-09-13 17:50:00"
1,B - Simple sort,pankratova.dasha,"2020-09-12 17:00:00","2020-09-13 19:57:00"
1,B - Simple sort,pikadzilla,"2020-09-12 17:00:00","2020-09-15 08:15:00"
1,B - Simple sort,pilnakot,"2020-09-12 17:00:00","2020-09-13 19:30:00"
1,B - Simple sort,plato_001,"2020-09-12 17:00:00","2020-09-15 17:38:00"
1,B - Simple sort,plokoon,"2020-09-12 17:00:00","2020-09-12 19:15:00"
1,B - Simple sort,polikutinevgeny,"2020-09-12 17:00:00","2020-09-13 06:01:00"
1,B - Simple sort,pollytur,"2020-09-12 17:00:00","2020-09-18 18:27:00"
1,B - Simple sort,polovnikovpv,"2020-09-12 17:00:00","2020-09-12 19:54:00"
1,B - Simple sort,qmakar,"2020-09-12 17:00:00","2020-09-14 14:27:00"
1,B - Simple sort,raisedtoward,"2020-09-12 17:00:00","2020-09-18 19:08:00"
1,B - Simple sort,robspb,"2020-09-12 17:00:00","2020-09-16 00:08:00"
1,B - Simple sort,rodion.latypov,"2020-09-12 17:00:00","2020-09-13 00:37:00"
1,B - Simple sort,roman.4erkasov,"2020-09-12 17:00:00","2020-09-13 12:56:00"
1,B - Simple sort,roman.novokshanov,"2020-09-12 17:00:00","2020-09-12 20:34:00"
1,B - Simple sort,rritka,"2020-09-12 17:00:00","2020-09-13 13:49:00"
1,B - Simple sort,rsnetkov,"2020-09-12 17:00:00","2020-09-13 16:36:00"
1,B - Simple sort,rudwell,"2020-09-12 17:00:00","2020-09-12 17:31:00"
1,B - Simple sort,ryabart,"2020-09-12 17:00:00","2020-09-13 20:49:00"
1,B - Simple sort,sabraganets,"2020-09-12 17:00:00","2020-09-13 17:16:00"
1,B - Simple sort,semenalekhin,"2020-09-12 17:00:00","2020-09-18 20:00:00"
1,B - Simple sort,senior-sigan,"2020-09-12 17:00:00","2020-09-12 21:07:00"
1,B - Simple sort,sera,"2020-09-12 17:00:00","2020-09-13 18:47:00"
1,B - Simple sort,sergey_msu,"2020-09-12 17:00:00","2020-09-13 12:34:00"
1,B - Simple sort,sergeyryabukhin,"2020-09-12 17:00:00","2020-09-14 23:27:00"
1,B - Simple sort,shatty,"2020-09-12 17:00:00","2020-09-12 20:23:00"
1,B - Simple sort,shnon_bell,"2020-09-12 17:00:00","2020-09-15 14:21:00"
1,B - Simple sort,shubinsa,"2020-09-12 17:00:00","2020-09-14 00:30:00"
1,B - Simple sort,sinyaevmaxim,"2020-09-12 17:00:00","2020-09-12 21:03:00"
1,B - Simple sort,siraziev,"2020-09-12 17:00:00","2020-09-12 18:21:00"
1,B - Simple sort,soldatenkoes,"2020-09-12 17:00:00","2020-09-14 13:52:00"
1,B - Simple sort,somal,"2020-09-12 17:00:00","2020-09-18 17:01:00"
1,B - Simple sort,soslan.tabuev,"2020-09-12 17:00:00","2020-09-12 21:17:00"
1,B - Simple sort,spin_to_win,"2020-09-12 17:00:00","2020-09-15 18:02:00"
1,B - Simple sort,sviatoslavteslenko,"2020-09-12 17:00:00","2020-09-14 12:58:00"
1,B - Simple sort,teazizov,"2020-09-12 17:00:00","2020-09-13 17:35:00"
1,B - Simple sort,tgolubeva,"2020-09-12 17:00:00","2020-09-15 17:14:00"
1,B - Simple sort,titika2013,"2020-09-12 17:00:00","2020-09-13 18:13:00"
1,B - Simple sort,tohich51,"2020-09-12 17:00:00","2020-09-15 20:01:00"
1,B - Simple sort,torrero,"2020-09-12 17:00:00","2020-09-13 23:42:00"
1,B - Simple sort,toryinside,"2020-09-12 17:00:00","2020-09-13 18:05:00"
1,B - Simple sort,ubivawka,"2020-09-12 17:00:00","2020-09-13 14:09:00"
1,B - Simple sort,user_vi,"2020-09-12 17:00:00","2020-09-14 21:13:00"
1,B - Simple sort,v.lenshin,"2020-09-12 17:00:00","2020-09-13 13:28:00"
1,B - Simple sort,v.makarenko,"2020-09-12 17:00:00","2020-09-12 22:00:00"
1,B - Simple sort,vasikos,"2020-09-12 17:00:00","2020-09-15 11:08:00"
1,B - Simple sort,vbrn,"2020-09-12 17:00:00","2020-09-15 11:01:00"
1,B - Simple sort,viconstel,"2020-09-12 17:00:00","2020-09-15 12:49:00"
1,B - Simple sort,vivaXAPOH,"2020-09-12 17:00:00","2020-09-14 23:50:00"
1,B - Simple sort,vkorennoj,"2020-09-12 17:00:00","2020-09-15 15:16:00"
1,B - Simple sort,vl.n.ermakov,"2020-09-12 17:00:00","2020-09-13 23:59:00"
1,B - Simple sort,vladimirzenin,"2020-09-12 17:00:00","2020-09-14 00:59:00"
1,B - Simple sort,vlbakulev,"2020-09-12 17:00:00","2020-09-13 14:46:00"
1,B - Simple sort,void_signal,"2020-09-12 17:00:00","2020-09-12 21:39:00"
1,B - Simple sort,vovchik_zh,"2020-09-12 17:00:00","2020-09-17 19:25:00"
1,B - Simple sort,vzava,"2020-09-12 17:00:00","2020-09-14 11:25:00"
1,B - Simple sort,wrath90,"2020-09-12 17:00:00","2020-09-12 23:32:00"
1,B - Simple sort,wunder9l,"2020-09-12 17:00:00","2020-09-16 21:29:00"
